case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_0020;Interview Process;14/02/2021 15:51;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Job Offer Extended;24/02/2021 18:57;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Job Offer Accepted;28/02/2021 12:17;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Onboarding Initiated;04/03/2021 23:29;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Completion of Onboarding;14/03/2021 15:56;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Early Termination;24/02/2023 19:50;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Exit Interview;01/03/2023 6:05;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Final Settlement;04/03/2023 17:04;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0020;Offboarding/Retirement;12/03/2023 8:04;San Francisco;QA Engineer;77526;Freelance;Quality Assurance;Junior
ID_0021;Job Posting;17/04/2021 0:50;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Application Submission;21/04/2021 15:54;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Candidate Screening;24/04/2021 5:56;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Interview Process;01/05/2021 9:01;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Job Offer Extended;15/05/2021 20:54;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Job Offer Accepted;18/05/2021 6:15;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Onboarding Initiated;21/05/2021 20:02;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Completion of Onboarding;26/05/2021 4:06;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Performance Evaluation;24/06/2022 12:40;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Promotion/Salary Adjustment;10/07/2022 6:17;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Learning and Development Program;15/07/2022 7:00;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Annual Performance Review;06/10/2022 5:04;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0021;Offboarding/Retirement;14/10/2022 23:44;San Francisco;QA Engineer;100903;Full-Time;Quality Assurance;Senior
ID_0022;Job Posting;25/09/2021 9:46;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Application Submission;02/10/2021 16:49;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Candidate Screening;04/10/2021 18:39;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Interview Process;09/10/2021 9:18;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Job Offer Extended;19/10/2021 10:55;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Job Offer Accepted;22/10/2021 13:24;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Onboarding Initiated;23/10/2021 16:08;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Initial Training Program;29/10/2021 9:57;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Completion of Onboarding;30/10/2021 9:57;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Performance Evaluation;16/07/2023 18:27;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Learning and Development Program;01/08/2023 6:10;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Annual Performance Review;14/10/2023 5:45;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0022;Offboarding/Retirement;28/10/2023 11:02;New York;Product Manager;101026;Full-Time;Product Management;Junior
ID_0023;Job Posting;01/07/2021 10:42;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Application Submission;09/07/2021 9:33;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Candidate Screening;12/07/2021 2:50;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Interview Process;14/07/2021 4:42;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Job Offer Extended;21/07/2021 10:06;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Job Offer Accepted;22/07/2021 11:23;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Onboarding Initiated;25/07/2021 3:33;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Completion of Onboarding;04/08/2021 12:38;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Performance Evaluation;10/07/2023 0:08;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Promotion/Salary Adjustment;25/07/2023 2:48;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Learning and Development Program;01/08/2023 23:19;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Annual Performance Review;08/09/2023 6:23;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0023;Offboarding/Retirement;18/09/2023 22:38;Chicago;Software Engineer;94740;Full-Time;Engineering;Junior
ID_0024;Job Posting;03/12/2021 12:22;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Application Submission;10/12/2021 15:01;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Candidate Screening;11/12/2021 17:21;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Interview Process;19/12/2021 9:48;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Job Offer Extended;20/01/2022 21:59;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Job Offer Accepted;28/01/2022 10:19;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Onboarding Initiated;31/01/2022 15:58;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Completion of Onboarding;11/02/2022 5:11;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Performance Evaluation;24/09/2022 12:36;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Promotion/Salary Adjustment;08/10/2022 15:58;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Learning and Development Program;19/10/2022 8:35;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Annual Performance Review;19/12/2022 12:23;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0024;Offboarding/Retirement;27/12/2022 8:39;Berlin;Software Engineer;97778;Full-Time;Engineering;Junior
ID_0025;Job Posting;26/03/2021 11:08;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Application Submission;31/03/2021 10:00;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Candidate Screening;01/04/2021 18:18;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Interview Process;08/04/2021 0:40;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Job Offer Extended;17/04/2021 0:50;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Job Offer Accepted;19/04/2021 18:03;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Onboarding Initiated;23/04/2021 1:32;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Delay Due to Incomplete Documentation;30/04/2021 1:24;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Onboarding Restarted;01/05/2021 1:24;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Completion of Onboarding;02/05/2021 1:24;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Performance Evaluation;24/12/2021 1:53;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Annual Performance Review;07/01/2022 20:00;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0025;Offboarding/Retirement;17/01/2022 16:13;Sydney;Software Engineer;101330;Freelance;Engineering;Junior
ID_0026;Job Posting;27/02/2021 22:06;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Application Submission;04/03/2021 15:33;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Candidate Screening;05/03/2021 13:32;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Interview Process;10/03/2021 1:53;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Job Offer Extended;17/03/2021 17:17;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Job Offer Accepted;19/03/2021 18:53;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Onboarding Initiated;21/03/2021 17:03;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Completion of Onboarding;26/03/2021 16:47;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Performance Evaluation;12/05/2022 19:48;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Promotion/Salary Adjustment;27/05/2022 22:38;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Learning and Development Program;04/06/2022 0:49;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Annual Performance Review;04/07/2022 16:31;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0026;Offboarding/Retirement;11/07/2022 17:09;Chicago;DevOps Engineer;149828;Full-Time;Engineering;Senior
ID_0027;Job Posting;18/02/2021 3:13;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Application Submission;24/02/2021 7:32;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Candidate Screening;26/02/2021 17:54;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Interview Process;04/03/2021 14:03;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Job Offer Extended;13/03/2021 19:33;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Job Offer Accepted;15/03/2021 16:28;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Onboarding Initiated;22/03/2021 22:58;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Initial Training Program;31/03/2021 11:30;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Completion of Onboarding;01/04/2021 11:30;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Performance Evaluation;01/05/2022 3:52;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Learning and Development Program;09/05/2022 23:35;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Annual Performance Review;29/06/2022 9:44;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0027;Offboarding/Retirement;10/07/2022 15:24;New York;Software Engineer;98939;Full-Time;Engineering;Junior
ID_0028;Job Posting;09/03/2021 16:33;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Application Submission;16/03/2021 11:07;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Candidate Screening;19/03/2021 10:21;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Interview Process;22/03/2021 7:41;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Job Offer Extended;04/04/2021 7:48;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Job Offer Initially Accepted;05/04/2021 15:18;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Candidate Withdraws Post-Acceptance;06/04/2021 15:18;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0028;Position Reopened;07/04/2021 15:18;Chicago;UX/UI Designer;96721;Full-Time;Design;Mid-level
ID_0029;Job Posting;15/12/2021 15:22;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Application Submission;22/12/2021 20:21;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Candidate Screening;23/12/2021 2:56;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Interview Process;29/12/2021 6:29;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Job Offer Extended;29/01/2022 18:37;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Job Offer Accepted;04/02/2022 21:05;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Onboarding Initiated;10/02/2022 9:08;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Completion of Onboarding;17/02/2022 8:11;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Performance Evaluation;28/02/2023 14:04;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Missed Annual Performance Review;08/03/2023 3:24;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Promotion Delayed;09/03/2023 3:24;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Follow-up Performance Evaluation;10/03/2023 3:24;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0029;Offboarding/Retirement;11/03/2023 3:24;London;Product Manager;104852;Full-Time;Product Management;Junior
ID_0030;Job Posting;13/07/2021 16:00;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Application Submission;21/07/2021 10:49;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Candidate Screening;23/07/2021 18:44;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Interview Process;31/07/2021 11:21;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Job Offer Extended;15/08/2021 8:49;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Job Offer Accepted;17/08/2021 23:55;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Onboarding Initiated;22/08/2021 9:39;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Completion of Onboarding;27/08/2021 12:59;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Performance Evaluation;13/05/2022 14:41;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Promotion/Salary Adjustment;23/05/2022 20:40;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Learning and Development Program;02/06/2022 4:36;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Annual Performance Review;15/07/2022 23:20;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0030;Offboarding/Retirement;26/07/2022 15:54;Sydney;Technical Support Specialist;52435;Full-Time;Customer Support;Junior
ID_0031;Job Posting;23/05/2021 4:38;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Application Submission;27/05/2021 2:40;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Candidate Screening;28/05/2021 11:09;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Interview Process;30/05/2021 18:22;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Job Offer Extended;06/06/2021 22:48;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Job Offer Accepted;10/06/2021 20:26;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Onboarding Initiated;18/06/2021 1:44;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Initial Training Program;21/06/2021 18:40;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Completion of Onboarding;22/06/2021 18:40;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Performance Evaluation;06/06/2022 16:18;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Learning and Development Program;15/06/2022 18:28;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Annual Performance Review;20/07/2022 16:14;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0031;Offboarding/Retirement;03/08/2022 16:33;Chicago;Technical Support Specialist;74229;Freelance;Customer Support;Senior
ID_0032;Job Posting;23/04/2021 11:27;Chicago;Product Manager;129927;Full-Time;Product Management;Mid-level
ID_0032;Application Submission;27/04/2021 16:48;Chicago;Product Manager;129927;Full-Time;Product Management;Mid-level
ID_0032;Candidate Screening;28/04/2021 21:16;Chicago;Product Manager;129927;Full-Time;Product Management;Mid-level
ID_0032;Interview Process;02/05/2021 5:14;Chicago;Product Manager;129927;Full-Time;Product Management;Mid-level
ID_0032;Job Offer Extended;14/05/2021 9:34;Chicago;Product Manager;129927;Full-Time;Product Management;Mid-level
